2026-03-19T14:46:26.568Z | heartbeat: aruco_pose_streamer | buf= 11
2026-03-19T14:46:27.593Z | heartbeat: aruco_pose_streamer | buf= 12
2026-03-19T14:46:28.616Z | heartbeat: aruco_pose_streamer | buf= 13
2026-03-19T14:46:29.639Z | heartbeat: aruco_pose_streamer | buf= 14
2026-03-19T14:46:30.668Z | heartbeat: aruco_pose_streamer | buf= 15
2026-03-19T14:46:31.695Z | heartbeat: aruco_pose_streamer | buf= 16
2026-03-19T14:46:32.718Z | heartbeat: aruco_pose_streamer | buf= 17
2026-03-19T14:46:33.745Z | heartbeat: aruco_pose_streamer | buf= 18
2026-03-19T14:46:34.770Z | heartbeat: aruco_pose_streamer | buf= 19
2026-03-19T14:46:35.798Z | heartbeat: aruco_pose_streamer | buf= 20
2026-03-19T14:46:36.823Z | heartbeat: aruco_pose_streamer | buf= 21
2026-03-19T14:46:37.845Z | heartbeat: aruco_pose_streamer | buf= 22
2026-03-19T14:46:38.868Z | heartbeat: aruco_pose_streamer | buf= 23
2026-03-19T14:46:39.896Z | heartbeat: aruco_pose_streamer | buf= 24
2026-03-19T14:46:40.924Z | heartbeat: aruco_pose_streamer | buf= 25
2026-03-19T14:46:41.948Z | heartbeat: aruco_pose_streamer | buf= 26
2026-03-19T14:46:42.971Z | heartbeat: aruco_pose_streamer | buf= 27
2026-03-19T14:46:43.994Z | heartbeat: aruco_pose_streamer | buf= 28
2026-03-19T14:46:45.016Z | heartbeat: aruco_pose_streamer | buf= 29
2026-03-19T14:46:46.033Z | heartbeat: aruco_pose_streamer | buf= 30
2026-03-19T14:46:47.055Z | heartbeat: aruco_pose_streamer | buf= 31
2026-03-19T14:46:48.078Z | heartbeat: aruco_pose_streamer | buf= 32
2026-03-19T14:46:49.098Z | heartbeat: aruco_pose_streamer | buf= 33
2026-03-19T14:46:50.119Z | heartbeat: aruco_pose_streamer | buf= 34
2026-03-19T14:46:51.150Z | heartbeat: aruco_pose_streamer | buf= 35
2026-03-19T14:46:52.173Z | heartbeat: aruco_pose_streamer | buf= 36
2026-03-19T14:46:53.194Z | heartbeat: aruco_pose_streamer | buf= 37
2026-03-19T14:46:54.213Z | heartbeat: aruco_pose_streamer | buf= 38
2026-03-19T14:46:55.231Z | heartbeat: aruco_pose_streamer | buf= 39
2026-03-19T14:46:56.250Z | heartbeat: aruco_pose_streamer | buf= 40
2026-03-19T14:46:57.268Z | heartbeat: aruco_pose_streamer | buf= 41
2026-03-19T14:46:58.286Z | heartbeat: aruco_pose_streamer | buf= 42
2026-03-19T14:46:59.303Z | heartbeat: aruco_pose_streamer | buf= 43
2026-03-19T14:47:00.326Z | heartbeat: aruco_pose_streamer | buf= 44
2026-03-19T14:47:01.345Z | heartbeat: aruco_pose_streamer | buf= 45
2026-03-19T14:47:02.362Z | heartbeat: aruco_pose_streamer | buf= 46
2026-03-19T14:47:03.380Z | heartbeat: aruco_pose_streamer | buf= 47
2026-03-19T14:47:04.397Z | heartbeat: aruco_pose_streamer | buf= 48
2026-03-19T14:47:05.417Z | heartbeat: aruco_pose_streamer | buf= 49
2026-03-19T14:47:06.437Z | heartbeat: aruco_pose_streamer | buf= 50
2026-03-19T14:47:07.461Z | heartbeat: aruco_pose_streamer | buf= 51
2026-03-19T14:47:08.498Z | heartbeat: aruco_pose_streamer | buf= 52
2026-03-19T14:47:09.517Z | heartbeat: aruco_pose_streamer | buf= 53
2026-03-19T14:47:10.535Z | heartbeat: aruco_pose_streamer | buf= 54
2026-03-19T14:47:11.554Z | heartbeat: aruco_pose_streamer | buf= 55
2026-03-19T14:47:12.570Z | heartbeat: aruco_pose_streamer | buf= 56
2026-03-19T14:47:13.590Z | heartbeat: aruco_pose_streamer | buf= 57
2026-03-19T14:47:14.609Z | heartbeat: aruco_pose_streamer | buf= 58
2026-03-19T14:47:15.627Z | heartbeat: aruco_pose_streamer | buf= 59
2026-03-19T14:47:16.649Z | heartbeat: aruco_pose_streamer | buf= 60
2026-03-19T14:47:17.670Z | heartbeat: aruco_pose_streamer | buf= 61
2026-03-19T14:47:18.698Z | heartbeat: aruco_pose_streamer | buf= 62
2026-03-19T14:47:19.719Z | heartbeat: aruco_pose_streamer | buf= 63
